uid,chroma_stft,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
219,0.377927989,0.059154,1104.71414,835.739526,1983.4389,0.083289,-362.756134,102.204895,-17.28170204,2.4367311,13.71645546,-10.13454914,-2.835500002,-7.161859989,-13.3366909,6.462453842,3.726874113,-10.34739971,-2.973742008,0.393884003,0.933772027,4.164626122,-3.799962044,-4.98675108,-0.778798997,-8.596743584,0
220,0.476736009,0.043405998,1244.934726,988.84397,2423.416813,0.090658,-416.4273682,70.65814972,-24.3789711,3.255424023,13.7715044,-7.608406067,1.438403964,0.524079025,-2.342070103,8.471331596,-2.476675987,-7.192145824,6.795516014,0.577607989,-6.048573971,-0.060398001,-4.630286217,-5.523474216,-2.04076004,-6.898816109,1
221,0.421214998,0.032111,1056.099928,919.23114,2096.032915,0.074519,-403.4506226,106.4708786,4.465939999,5.834108829,7.575252056,-13.74005222,-7.025969982,-4.127064228,-10.15547562,-2.384639025,-1.198500037,-0.826816976,7.967095852,3.534003019,-1.152763963,5.186707973,1.805848956,-3.381850004,-1.056169987,-3.827122927,1
222,0.385215998,0.048512001,1118.069384,899.693115,2153.745741,0.0813,-392.9320374,98.80310822,-20.54236794,8.486359596,20.56669807,-4.650479794,2.914721966,-7.353131771,-15.38882065,7.080064774,0.600400984,-14.85595131,-5.978633881,-7.707794189,-7.36558485,3.674824953,-3.099873066,-6.541169167,0.209429994,-5.080607891,0
223,0.355444998,0.017669,1391.325135,936.892277,2437.662368,0.110879,-451.9309692,130.1534424,-45.94015121,3.692214012,13.85730457,-28.36115074,3.792133093,4.79938221,-21.06381226,0.385766,3.865127087,-7.899003983,0.937636971,-5.530968189,-10.63634777,-3.561227083,-10.83365059,-10.2833128,-4.914559841,-10.62570953,1
224,0.423000008,0.004758,2083.668446,812.129536,3014.444008,0.222109,-713.6674194,24.19281578,-70.80701447,37.88367081,37.6570282,-34.01697922,0.96035701,11.79955101,-18.55625534,-2.240982056,-1.657356024,-14.94337654,-2.108011007,-4.421855927,-7.913371086,0.998156011,-4.999883175,-1.617769003,5.512321949,-6.630921841,0
225,0.419824988,0.034458999,1182.033055,827.112081,2101.671097,0.093917,-438.0117188,61.27968979,-4.451595783,7.840476036,12.05396748,-4.179164886,1.302767038,0.365622014,-7.932716846,-2.711590052,-2.801048994,-5.368841171,-0.895838976,-4.111569881,-6.698134899,-1.574336052,-2.312863111,-3.411348104,-0.975130022,-2.951875925,1
226,0.32375899,0.021935999,866.224205,762.236877,1527.607271,0.068954,-450.1022034,77.77952576,19.21335411,13.69566441,5.347367764,-12.04709244,-11.43030262,-14.70074654,-17.93559265,-7.532989025,-7.197577953,-13.27471066,-7.205093861,-2.400085926,-2.637779951,0.088918999,0.242991999,-0.71213901,0.410517991,-1.110587955,0
227,0.392500997,0.009812,1165.849114,785.977492,2006.168294,0.082399,-545.3782959,48.43650055,4.218243122,9.021232605,6.384061813,-12.19617462,-14.11415291,-11.77463818,-10.69373798,-5.183543205,-6.066026211,-7.325424194,-2.212249041,-0.971642971,-1.169772029,0.237876996,-1.216168046,-0.817924976,-0.073027998,-2.802109003,0
228,0.563419998,0.029314,1519.999066,1065.950587,2875.237337,0.133348,-457.4272461,29.27399635,-10.02601814,3.736661911,6.210646152,-6.290835857,-0.432774007,1.113762021,-4.186284065,-1.011139989,-2.17852807,-5.274735928,-2.338479996,-2.820478916,-3.276515007,-0.380217999,-0.920116007,-1.380663991,-0.904980004,-1.68018198,1
229,0.377310991,0.020175001,1321.14564,903.797265,2364.109792,0.104343,-468.4659119,67.43675995,-19.0132637,-4.853660107,11.06321526,-6.034966946,-8.809818268,-12.69052315,-18.13104439,-7.221087933,-4.406523228,-11.89969444,-11.33968925,-7.888941765,-2.246481895,1.976709008,-3.236773014,-4.350984097,0.549419999,-0.404457003,1
230,0.183813006,0,601.813685,264.000545,903.139683,0.017551,-1131.206909,0.089564003,-0.060876999,-0.018805999,0.004282,-0.008101,0.040734001,0.037577,-0.016346,-0.008714,0.01259,0.008687,0.01295,0.007384,-0.001897,0.000513,-0.008516,-0.005037,0.017067,0.010981,1
231,0.263440013,0.009539,679.313918,487.433004,1269.58059,0.037864,-551.416687,18.50528908,-4.549349785,1.683148026,3.007316113,-2.837996006,0.317775995,-0.119428001,-3.092446089,-0.521102011,-1.095710039,-2.14518404,0.36759299,-0.853630006,-1.786921978,0.481858999,-0.591655016,-1.681041956,-0.239085004,-0.588566005,1
232,0.469772011,0.010353,1508.036276,985.895916,2673.949795,0.175268,-558.6408081,21.64870644,-14.02980042,-2.186602116,2.747221947,-4.814856052,-0.186517,-0.108939998,-2.466129065,1.453935981,-1.50079596,-4.215598106,-0.468122005,-1.300868034,-1.962586045,-0.064139999,-1.910406947,-1.382132053,0.821317971,-0.684553981,1
233,0.367816001,0.106326997,1347.443149,863.041879,2327.566586,0.103923,-341.1907349,91.77203369,-46.28502655,-8.465420723,8.35814476,-21.55231476,-12.51566982,-18.76743507,-21.03410912,6.453100204,-0.123380996,-9.751614571,9.805116653,7.426486015,-2.126832008,2.136538982,-4.9952631,-6.257900238,0.882983029,-4.551253796,1
234,0.592608988,0.000122,1599.430189,1097.90376,2972.673927,0.152081,-824.2560425,51.35993195,-8.37888813,6.943120003,9.404231071,-7.632913113,0.868689001,1.555753946,-6.82461977,-0.146403998,-1.530696034,-7.374728203,-1.191647053,-1.986613035,-5.699687958,-0.574140012,-1.175222993,-3.135112047,0.486562014,-1.624619961,0
235,0.113839,0.004355,451.319077,322.857317,837.238822,0.025487,-550.9592896,14.36263943,-1.856222034,7.121304035,6.582522869,-2.452164888,-1.014045,-0.844758987,-3.356812,-2.296413898,-3.744231939,-3.640064001,-0.183962002,-1.134935975,-1.94867301,-0.260102987,-1.336575031,-1.486035943,-0.433836013,-1.753563046,0
236,0.232241005,0.004186,957.799899,465.667199,1478.17623,0.072598,-608.3133545,28.38307571,-19.33688354,-0.42592299,4.719714165,-5.060213089,2.824414968,-3.075064898,-9.630423546,1.149202943,-1.038514972,-5.981170177,1.187932968,-0.546509027,-3.080286026,1.319337964,-1.797428012,-2.382405043,1.993414998,-1.692603946,0
237,0.326521993,0.032051999,1141.018265,862.750974,1986.310824,0.104208,-480.2892761,93.67950439,-5.300055981,8.658369064,-12.10641289,-37.86206818,-7.874745846,-13.89852047,-27.76119995,-1.175168037,-2.973309994,-14.9029398,-0.073334001,-3.580745935,-9.44260025,2.542519093,-1.827574015,-4.906238079,5.333749771,1.239287972,0
238,0.482533008,0.035647001,1461.620893,845.310439,2469.501315,0.173806,-466.6831665,81.35514832,-43.50265121,-8.810128212,7.472290039,-17.07641029,-3.088180065,-8.045718193,-19.7944088,0.383480996,-0.602599025,-10.62906456,1.201661944,0.435755998,-4.51187706,1.984892964,-0.74457401,-2.869462013,-0.857587993,-5.220414162,0
239,0.558589995,0.018735999,1155.13159,1012.595768,2411.769179,0.075605,-501.5909729,46.67752075,-11.56298733,2.758163929,6.039230824,-2.704160929,7.33774519,1.704942942,-2.561441898,9.034611702,1.48417604,-5.317033768,5.550663948,2.632683992,-3.449614048,2.459834099,0.937810004,-1.859195948,1.055029035,-1.640215993,0
240,0.542914987,0.019064,1573.372726,922.113688,2711.54465,0.20353,-506.5360718,30.02466393,-21.9214592,-3.424508095,2.519077063,-8.158873558,0.585636973,-2.09800005,-7.81036377,1.348945975,-1.660740972,-6.296403885,1.875923038,0.58989203,-3.283178091,0.797102988,-0.848555982,-2.131019115,0.488721997,-2.260514021,1
241,0.502288997,0.023283999,976.092313,1024.460707,2310.055353,0.048845,-409.2210999,164.5897369,-39.87154388,12.882411,33.29901123,-16.94958305,9.809902191,15.27858734,-9.768715858,14.6774559,14.42848969,-6.319906235,15.08521271,15.58823776,-5.132259846,8.236034393,12.27576447,-0.983864009,7.350828171,10.75550079,0
242,0.57881403,0.020948,1472.64318,1004.330694,2688.817074,0.145124,-483.3648376,52.10499573,-18.66064835,-5.015250206,2.258260965,-9.701189041,-3.491899967,-6.798456192,-10.31476784,-0.316110998,-3.600867987,-6.229129791,0.813189983,-4.283703804,-6.239664078,0.316183001,-3.722600937,-4.857056141,0.452190012,-2.058271885,0
243,0.435788006,0.063864999,1597.418086,932.807666,2685.970761,0.157045,-371.417572,98.82158661,-50.37633514,-4.507867813,16.64052391,-16.50962448,2.117976904,1.699375987,-18.18822289,-3.706024885,-4.082352161,-12.19258881,1.035989046,-2.401194096,-9.713264465,-1.764925957,-4.788949966,-6.067670822,-0.022503,-5.101669788,1
244,0.33219099,0.048900001,1035.315942,716.146289,1875.153689,0.086366,-428.9025574,92.2345047,-25.37931252,3.561506033,5.439295769,-19.04986382,5.187911987,0.215412006,-16.34109688,1.412646055,-3.815129995,-12.83678818,2.914729118,-3.01423192,-11.08845806,-0.464475006,-5.691373825,-8.749090195,1.555245996,-2.668593884,0
245,0.432024986,0.032673001,1335.880736,955.869024,2462.551776,0.123579,-432.332428,59.55983353,-16.43371391,0.837224007,3.924916029,-11.41975212,-1.085981011,-6.482254982,-14.1671114,-2.19758296,-3.7899189,-5.982069016,-0.859568,-10.4320879,-9.623446465,2.282792091,-4.361070156,-6.52193594,2.657659054,-0.380975991,1
246,0.362109005,0.058921002,1318.870048,976.786955,2516.322935,0.105267,-428.6498413,81.32826996,-29.1462059,1.683570981,9.863039017,-14.51169395,1.795132995,-3.095200062,-18.4942131,-5.2945261,-6.160951138,-7.302993774,3.980977058,-6.846491814,-8.122591972,9.866265297,3.375164986,-5.007102013,2.19720602,-2.722551107,0
247,0.537894011,0.017918,1522.535556,1039.756343,2808.952386,0.127887,-532.5194092,64.94828796,-26.53455353,2.22140193,8.891126633,-12.75919914,4.124326229,5.80614996,-4.354342937,4.972864151,-0.383446991,-7.148489952,0.396818995,-4.531295776,-5.492932796,2.509648085,-3.54895997,-4.561996937,1.456470966,-4.257102013,1
248,0.40754801,0.051522002,1211.605236,873.265867,2159.094438,0.09967,-370.1063232,121.9330978,-29.21770287,-2.365420103,24.18618202,-2.184088945,1.15021801,-0.279924005,-10.2746191,-3.169893026,-7.133425236,-9.10888195,-3.061054945,-11.38071918,-6.50069809,6.176663876,-4.770832062,-7.327669144,2.639659882,-2.343882084,1
249,0.212696999,0.018170999,865.156554,499.087408,1433.871503,0.064212,-538.8091431,51.27814484,-18.83168793,3.421037912,9.604577065,-11.83605576,-2.08889389,3.223763943,-6.377730846,-4.13064003,-3.928756952,-4.156617165,0.099522002,-5.832489967,-6.422550201,2.248930931,-1.921550035,-6.138830185,-0.024499999,-0.042491999,0
250,0.453996986,0.020060999,1402.770054,981.894289,2558.292643,0.115601,-555.993042,60.14932251,-15.8016367,0.668377995,7.926218033,-7.443552971,0.160684004,-1.126065969,-6.777284145,1.063755989,-2.927376032,-5.69635582,2.960016966,-0.662678003,-3.556793928,1.938354969,-2.267139912,-4.472531796,-0.369699001,-3.136425018,0
251,0.521983981,0.004693,1258.779381,984.608995,2509.580397,0.085975,-653.2184448,39.74055481,-6.053431988,3.729841948,6.212634087,-8.22739315,-5.591145992,-3.564317942,-6.980321884,-2.139646053,-0.248827994,-2.284950972,-2.073649883,-4.337624073,-3.988818884,-1.186920047,-3.375590086,-3.864432096,-2.074140072,-3.603430986,1
252,0.041235998,1.00E-06,135.243097,57.384223,201.975351,0.006446,-1127.840698,1.536931992,-1.716133952,-0.066308998,0.482120991,-0.453595996,0.061721001,0.004835,-0.509817004,-0.039074998,-0.013686,-0.179177999,0.136839002,-0.092696004,-0.197844997,0.185781002,0.006317,-0.104532003,0.161581993,0.01227,0
253,0.440854013,0.024731001,964.193331,744.721135,1793.944203,0.096288,-510.1547241,60.4606514,-4.766704082,1.193197012,5.942574024,-4.834214211,-1.987012029,-6.853999138,-10.04242706,0.356784999,-2.594120026,-8.827734947,-2.678760052,-2.271330118,-3.546466112,0.549113989,-1.014754057,-1.891484976,-0.321859986,-3.787640095,1
254,0.462026,0.035948999,1225.262255,874.93614,2174.763419,0.102137,-424.0895386,102.0488358,-26.45312119,-3.0443151,25.47608757,-2.934006929,-10.88519287,-9.975149155,-17.10222054,-11.44153309,-7.007433891,-6.373295784,-2.588223934,-4.367881775,-3.172424078,-0.138262004,-3.329186916,1.015519023,1.846668005,-12.99112129,0
255,0.433797002,0.061709002,1302.403928,950.18435,2378.701172,0.107216,-402.171051,69.96561432,-24.42354202,3.790585995,12.23390102,-10.19045353,2.855418921,-0.221740007,-12.70206928,-0.512696028,-4.061124802,-11.64876747,-0.015571,-2.595530033,-8.916808128,-0.821672022,-0.889629006,-1.994127989,2.751740932,-0.422630012,1
256,0.515058994,0.004613,1163.577458,1063.754752,2507.206151,0.121895,-572.4603271,22.97555923,-2.275464058,4.437337875,6.922344208,0.652180016,1.567399025,-0.422684997,-2.028624058,2.014394045,0.818221986,-0.807344973,1.671689987,0.380825013,-0.468504995,0.886331975,-0.690539002,-0.128075004,1.301054955,-1.252478004,0
257,0.257797003,0.082437001,1223.598318,804.164805,2066.414897,0.089698,-294.2373352,112.8579483,-41.01961899,-15.17955685,5.039254189,-24.47049522,-8.745084763,-0.378845006,-12.20038319,0.948306024,2.421158075,-5.327000141,7.496238232,7.023890972,-5.629270077,-3.811471939,-2.794576883,-3.16059804,-0.160822004,-4.322080135,0
258,0.535320997,0.032600001,1500.439914,1048.795147,2819.437596,0.143222,-443.3407593,91.58518219,-33.20671463,10.95731163,12.12158585,-21.04230309,1.907451987,-7.964630127,-22.30722046,4.044135094,-3.605372906,-16.23257446,1.391731977,-2.465831995,-6.404447079,3.477596045,-5.435967922,-5.447416782,3.237365961,-5.689856052,0
259,0.322732002,0.031184001,1582.262964,781.860601,2398.178551,0.144599,-438.2854919,71.90007782,-46.4839859,3.064086914,14.02409172,-24.60951996,-3.661129951,-0.532184005,-20.3226223,0.077708997,6.417029858,-8.92198658,-0.532909989,3.380779028,-5.771358013,-5.650571823,-5.929300785,-5.488160133,-2.940627098,-6.936374187,0
260,0.51097101,0.010473,1291.68283,1000.674758,2530.78619,0.088141,-550.953186,19.9137001,-0.891295016,-0.005242,1.259502053,-1.466492057,0.324822009,-0.615577996,-2.224689007,0.128792003,-0.491833001,-2.203047991,-0.924552977,-0.958615005,-1.397101998,-0.754639983,-1.304087043,-1.108646989,-0.348529994,-1.031304002,0
261,0.52462697,0.045793999,576.760384,716.06761,1009.29988,0.022565,-423.5388184,78.38115692,2.871200085,16.89583588,18.7671566,3.78106308,14.5610981,9.345691681,-1.172683001,9.416258812,10.14674473,6.063395977,8.977302551,3.276855946,1.963068008,5.322122097,-0.628867984,1.272575974,6.741196156,1.320162058,1
262,0.415284008,0.028876999,1130.942318,749.406323,1914.964713,0.097956,-466.8544922,59.34357834,-20.64827919,-8.861348152,-2.227035046,-13.08994865,0.560494006,-0.934072018,-11.88441563,-2.128957987,-0.051534999,-4.656276226,1.087856054,-0.603769004,-4.689939976,-0.767255008,-1.343829989,-2.313050032,-1.150797009,-4.43212986,1
263,0.370499015,0.032196,1343.308682,936.589336,2383.400165,0.106737,-441.4100952,69.80258942,-16.43562889,2.021923065,0.766812027,-16.82732582,-0.247060999,-5.713284016,-14.61636353,2.501044035,-0.64338398,-8.246758461,1.89083302,-0.44927001,-2.548958063,3.781533957,-2.485362053,-5.282038212,-1.358904004,-4.844357014,0
264,0.502709985,0.012003,1517.949147,1014.529766,2659.526128,0.135907,-511.0643616,99.88468933,-31.08218002,14.91723061,22.68460274,-15.29115582,8.453644753,9.778086662,-11.29142857,4.734159946,3.846246004,-10.42575169,-1.95775497,-2.863683939,-6.929163933,-0.413578004,-3.056982994,-2.161134005,1.667327046,-4.747224808,0
265,0.493151009,0.041281,1461.179196,969.015333,2666.511511,0.139388,-452.3799133,69.77895355,-28.26114655,-4.240781784,0.122018002,-14.9743948,6.158669949,-2.774862051,-17.82884979,1.934579968,-0.546561003,-11.67015266,0.713016987,-0.354191989,-5.375538826,1.608090043,-3.325994968,-5.116724968,1.592785001,-4.090425014,1
266,0.525416017,0.000555,1571.053391,1016.649195,2868.840884,0.140212,-788.722168,109.9374542,-50.58986282,-7.662227154,5.653850079,-23.4665451,8.256232262,4.408832073,-20.00982475,0.358958006,-0.940548003,-11.2331562,4.692686081,-0.775960028,-7.953611851,3.729474068,-2.343410969,-6.489568233,1.720615029,-2.162971973,0
267,0.569586992,0.007776,1357.997249,1085.475654,2748.073477,0.102526,-545.1351929,19.93420601,-2.894943953,2.460506916,3.93623805,-1.488178968,0.008656,-1.774652958,-3.878036022,-0.686964989,-0.73901403,-0.365058988,2.009449959,-0.315407991,-1.253945947,0.40317601,-1.038202047,-0.884550989,-0.156260997,-2.237718105,0
268,0.546427011,0.005942,949.865413,1023.519502,2245.756756,0.04913,-559.2318726,25.5823555,11.96250629,11.06922817,9.635190964,6.235840797,6.063697815,3.838907957,1.733338952,2.598299026,1.064893961,-1.068333983,-0.876227975,-1.641564012,-2.335079908,-1.982913017,-2.668653965,-2.594599009,-1.837082982,-2.63704896,1
269,0.372202009,0.089527003,1153.167571,753.711303,2005.58478,0.09343,-338.6080017,127.3664703,-36.78137207,-7.429953098,16.92425537,-13.3084631,2.21470809,3.698803902,-20.71709633,-7.394344807,4.535354137,-5.302700043,-4.914142132,-6.927886009,-10.66704273,-3.765978098,-3.02719593,-4.034108162,-0.143598005,-2.197736979,0
270,0.294333011,0.107184999,1198.236194,748.895018,1975.763521,0.083257,-292.0327454,137.958313,-45.18156052,-9.322098732,17.18697166,-39.97905731,-39.12199783,-13.10695171,-15.86160469,-8.918197632,-3.008167982,-5.791806221,-1.873412967,-5.132301807,-4.728798866,4.404828072,-2.734143019,-8.222816467,0.607284009,-2.186114073,0
271,0.622105002,0.003944,961.869435,911.99843,2031.022761,0.059702,-559.4327393,189.4664154,-41.74833679,16.81308746,33.18618774,-23.0057888,7.302912235,5.607341766,-21.11657524,9.089304924,8.261416435,-10.57193184,4.519844055,-0.904908001,-6.249979973,6.451425076,-5.889897823,-9.076275826,3.443764925,-7.082851887,0
272,0.499269009,0.038299002,1287.735096,915.002816,2362.906938,0.101876,-434.4230042,95.93978882,-40.1858902,-3.621205091,11.31528854,-16.47372055,0.483110011,-0.72893101,-11.14109802,4.226503849,-3.131582975,-9.38156414,4.332910061,-4.135418892,-8.105404854,3.465214014,-4.107936859,-6.484673023,1.108733058,-5.504974842,0
273,0.545942008,0.079135001,744.057309,674.772311,1369.352214,0.046256,-339.434845,159.1320343,-2.282210112,-3.707875013,18.99582291,5.254270077,5.733737946,-1.043387055,-6.787831783,4.475922108,-0.171619996,-4.306156158,4.706254959,-1.286321044,-4.846111774,2.045870066,-4.377593994,-7.066723824,-0.767105997,-4.529193878,0
274,0.416687012,0.095417999,1525.356384,934.211141,2660.634676,0.132889,-287.4352112,160.6664581,-96.08296204,-15.40470791,10.16230106,-36.70059204,8.619013786,-7.328951836,-39.4139061,1.908983946,-11.20820808,-29.70756912,7.875943184,-2.938486099,-19.68388748,2.804917097,-7.924267769,-13.73713493,5.466182232,-6.177063942,0
275,0.345391989,0.005946,1314.755317,1014.877806,2502.112817,0.108331,-505.7686768,164.8636932,-31.90346909,26.45622253,18.693964,-41.78178787,-0.593617976,2.647267103,-17.40921593,13.17753315,0.343207985,-13.50434494,18.83547401,6.657149792,-13.66236115,5.462844849,2.47874403,-5.208586216,2.653875113,-6.377895832,0
276,0.260104001,0.164942995,1349.464306,728.822078,2147.14535,0.106847,-281.4599304,125.4283829,-92.03400421,-19.85787201,5.98830986,-39.49175262,3.144148111,9.506996155,-22.41138458,-6.228724003,-2.484456062,-1.763185024,11.2763958,-7.810041904,-10.19193363,7.070456028,-6.29194212,-4.941204071,9.265974998,-3.170949936,0
277,0.196477994,0.013686,884.04854,492.073619,1412.108681,0.057986,-514.0367432,39.58055115,-15.56801033,-8.158025742,-5.24635601,-12.29642582,-1.881382942,-4.388035774,-11.91903877,-1.430943012,2.848407984,-1.110646963,0.27263701,-2.162256956,-3.588418007,0.867711008,0.65783602,-0.904828012,-0.932229996,-1.800601006,0
278,0.072154999,0.018082,243.851266,134.41844,389.963046,0.018442,-553.7280273,27.08599091,-15.87477112,-1.089359999,5.937688828,-3.552078009,0.762297988,-0.452863008,-4.863791943,0.423714012,-0.776701987,-3.154894114,1.320716023,-0.110731997,-1.574462056,1.532873034,-1.08604598,-3.029182911,-0.024656,-0.324883014,0
279,0.349058986,0.026397999,1194.386257,925.812452,2169.951879,0.087129,-448.1172791,59.09367752,-17.32708359,14.34917545,18.02594376,-10.11766529,-2.034635067,-2.363006115,-7.128866196,7.477970123,3.864653111,-2.648839951,5.816781998,-0.437768012,-4.16849184,5.057556152,-0.757489026,-4.937098026,3.889077902,2.468276024,0
280,0.272276014,0.003728,1223.336242,642.407363,1945.825545,0.102799,-672.1126099,57.65325165,-26.91791725,9.56785965,5.328129768,-19.54777908,4.367132187,-0.820448995,-14.24669647,2.743707895,-2.894364119,-8.989170074,3.953407049,-3.491503954,-6.953185081,2.488133907,-5.130020142,-6.41450882,0.685307026,-5.154816151,0
281,0.381262004,0.004792,994.437794,782.375068,1833.533357,0.075401,-613.2000122,94.91822052,-9.376846313,-14.58904934,-6.492143154,-17.9874649,-8.235639572,-4.685299873,-15.22273254,-11.74862003,-9.87457943,-13.57690525,-3.093090057,6.647840023,1.686550021,-3.891187906,-4.37735796,-4.275907993,-1.673109055,3.955729008,0
282,0.28056699,0.032676,782.055369,555.551674,1431.6279,0.060533,-462.5520935,58.26680374,-22.74342918,-2.275379896,5.33353281,-8.883370399,3.651544094,-0.341311991,-10.81147766,-0.133596003,-0.771382987,-3.873893023,3.437911987,-1.973862052,-5.286052227,0.890814006,-2.943964005,-3.679214001,0.854650974,-4.030767918,0
283,0.525385022,6.90E-05,1710.956247,1113.684981,3048.532356,0.170693,-897.1606445,74.42822266,-33.7673645,19.4006176,27.11987686,-8.792497635,16.0517292,14.90124798,-11.16455173,0.285378993,-2.147718906,-13.31948185,-1.085569978,-3.670030117,-8.094349861,2.457928896,-3.574733973,-7.60714817,0.73961997,-4.877980232,0
284,0.479705006,0.040259,1229.89235,959.722569,2367.861576,0.115317,-420.9402466,99.16807556,-23.75877571,17.24749565,15.62949944,-25.71679688,-9.819885254,-16.06578064,-28.17492294,-0.980696976,-0.339671999,-11.5702343,-1.677345991,-5.008619785,-6.618923187,-3.048052073,-15.68837833,-14.06449032,-5.014596939,-11.86113453,0
285,0.365943998,0.003009,1166.146469,924.638079,2122.932824,0.093682,-663.1919556,106.7931519,-8.211303711,7.339541912,8.483791351,-15.07901478,3.320143938,2.141740084,-13.65574646,-2.367321968,-4.372815132,-11.83480453,-1.735772967,-4.983602047,-9.072096825,-0.811160982,-5.439136982,-7.721802235,-0.870500028,-6.46195507,0
286,0.241951004,0.024699001,1018.884345,603.889839,1711.226303,0.074085,-435.7871704,50.6960144,-14.79480362,1.525993943,3.702128887,-10.26291847,1.787049055,-1.96744895,-12.59134769,-2.583806992,-2.9716959,-7.522746086,-0.155529007,-2.380454063,-4.824691772,1.19837296,-2.037540913,-3.840327978,0.627309978,-3.058576107,0
287,0.304933012,0.023232,907.193598,670.659043,1700.144265,0.07195,-451.3503723,72.43946075,-14.64578533,-1.40695405,3.525346041,-15.44309044,-1.403063059,1.780951023,-13.44502831,-6.074448109,0.871299982,-4.797883034,-4.139688015,-5.700744152,-6.405334949,1.034440994,-0.775085986,-6.616428852,-2.770359039,-1.289543033,0
288,0.547311008,0.010452,1344.868867,1048.364136,2679.48602,0.102803,-512.5581055,71.552742,-7.222194195,7.409677982,14.18653679,-4.621430874,0.288408011,-0.662935972,-9.165944099,-3.550777912,-3.251768112,-2.710345984,4.765734196,-0.491935998,-4.87134409,1.80054903,1.136795998,-1.597888947,-0.245706007,-3.233002901,0
289,0.44659999,0.06696,1229.105647,809.204505,2100.309575,0.10423,-406.1985474,113.0028152,-28.93095016,5.172729969,14.63026142,-18.8671627,0.650828004,1.961773992,-13.67996216,-0.869287014,-5.632159233,-12.87369156,-0.444602996,-7.33257103,-11.86114979,0.017844001,-5.263857841,-8.106769562,0.673381984,-4.0852108,0
290,0.616038978,0.064741999,867.503469,786.612867,1714.399346,0.067765,-390.0438232,130.4592743,21.82693672,7.86354208,14.81212902,1.859119058,1.952128053,1.531890035,-4.119124889,0.059337001,-0.386929989,-4.455910206,-0.997214973,-1.978212953,-5.373251915,-2.916848898,-3.185847998,-4.31560421,-2.54352808,-3.953641891,0
291,0.229613006,0.022082999,564.880265,456.732138,1092.217517,0.033312,-473.7678528,33.05197906,-4.241988182,2.173798084,3.40683198,-3.331299067,0.876896977,-3.528732061,-8.049431801,-1.000697017,-1.558194995,-5.401800156,-2.794853926,-3.623853922,-4.124835014,-1.729292989,-3.042776108,-2.523302078,-0.811955988,-2.302552938,1
292,0.091674,0.01415,380.832669,246.714609,670.202036,0.026307,-544.3270264,29.3885479,-13.09056664,0.081546001,2.812151909,-6.276204109,0.470494002,-2.039602041,-5.715959072,1.911828995,-0.993673027,-4.552797794,1.426110983,-0.085735999,-3.117140055,-1.057350993,-2.147758961,-1.335463047,0.000573,-2.754909992,1
293,0.216441005,0.026416,750.562468,429.453746,1189.408008,0.054273,-554.9829102,57.06912613,-29.3014946,-3.287113905,10.55679321,-4.046494007,5.377342224,-2.8224051,-14.48767662,1.260277987,2.349966049,-6.34862709,-2.208163977,-6.409835815,-7.909071922,0.687355995,-2.977754116,-4.735383034,1.74397099,-2.705854893,0
294,0.417391002,0.038013998,1506.017107,953.424091,2620.136684,0.120394,-432.97052,56.30721283,-27.99320984,12.24625206,17.95680046,-18.11401558,-9.218393326,-4.692214966,-12.63833046,-1.944784999,-4.11157608,-8.874044418,0.728227973,-3.949716091,-9.150524139,-1.062322021,-1.237287045,-1.632982969,1.54213798,-2.725889921,0
295,0.199881002,0.025832999,568.784744,395.086654,994.259093,0.034048,-511.5138245,37.39792252,-8.705510139,3.089886904,4.262462139,-7.39818716,-1.988788009,-5.173559189,-8.979364395,0.645018995,-0.217703,-3.472913027,2.064229012,-0.584846973,-3.156403065,1.600980997,-0.344208002,-2.678850889,-0.157584995,-1.749361038,0
296,0.354382008,0.043648001,1267.723697,898.969148,2246.160188,0.104115,-445.8912964,75.09779358,-11.89192677,6.532049179,6.441189766,-19.7352066,-8.14737606,-4.425059795,-12.02062798,-2.30519104,-3.766284943,-8.36239624,-0.527913988,-5.047892094,-9.921726227,-2.310132027,-1.87056601,-1.367908001,3.913454056,1.36453402,0
297,0.458175987,0.030977,1310.389719,878.348992,2310.798613,0.101192,-456.8320923,76.27658844,-29.20980072,-10.00223923,-1.435732007,-12.18953037,5.504246235,-6.998295784,-19.02666473,4.857662201,0.677555025,-15.14002323,-3.114792109,-1.63647604,-5.93205595,2.426908016,-1.860190034,-8.156463623,-4.215796947,-7.08784008,0
298,0.356067985,0.089446999,1558.004761,923.019455,2603.3161,0.129073,-295.135437,136.6576843,-76.0251236,1.820502043,13.56998825,-52.10251617,-15.53083515,-2.854863882,-20.19999123,3.565812111,-4.190719128,-11.9143362,8.138285637,-8.540657997,-15.66400337,3.76869607,-4.164478779,-1.781442046,10.72544384,-2.137434006,0
299,0.370579004,0.042242002,1070.034755,795.676996,1802.415438,0.089775,-395.3606873,114.0334091,-8.311852455,-7.636561871,-9.548480988,-31.96043587,-20.1388855,-17.75415421,-17.8578949,-2.663537979,-8.282830238,-10.03515053,5.003749847,-0.460323006,-4.163939953,5.012691975,-2.603301048,-5.759550095,2.877095938,-2.828849077,0
