uid,chroma_stft,rms,spectral_centroid,spectral_bandwidth,spectral_rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
295,0.19988100230693817,0.025832999497652054,568.784744,395.086654,994.259093,0.034048,-486.16082763671875,62.75094985961914,16.647520065307617,28.442913055419922,29.61549186706543,17.95484161376953,23.364242553710938,20.179471969604492,16.373666763305664,25.998046875,25.13532829284668,21.88011932373047,27.417259216308594,24.7681827545166,22.196626663208008,26.954011917114258,25.00882339477539,22.674177169799805,25.195446014404297,23.603668212890625,0
296,0.3543820083141327,0.04364800080657005,1267.723697,898.969148,2246.160188,0.104115,-423.6791687011719,97.30992126464844,10.320197105407715,28.744173049926758,28.65331268310547,2.4769179821014404,14.064746856689453,17.787065505981445,10.191496849060059,19.906930923461914,18.445838928222656,13.849727630615234,21.6842098236084,17.164230346679688,12.290398597717285,19.90199089050293,20.3415584564209,20.84421730041504,26.12557601928711,23.576656341552734,0
297,0.45817598700523376,0.030976999551057816,1310.389719,878.348992,2310.798613,0.101192,-432.1772766113281,100.93132781982422,-4.555048942565918,14.652511596679688,23.219018936157227,12.465222358703613,30.158994674682617,17.65645408630371,5.628086090087891,29.51241111755371,25.332305908203125,9.514728546142578,21.53995704650879,23.018274307250977,18.72269630432129,27.0816593170166,22.7945613861084,16.4982852935791,20.438955307006836,17.566909790039062,0
298,0.3560679852962494,0.08944699913263321,1558.004761,923.019455,2603.3161,0.129073,-278.53564453125,153.25746154785156,-59.425357818603516,18.42027473449707,30.16975975036621,-35.50274658203125,1.0689350366592407,13.744906425476074,-3.6002190113067627,20.165584564208984,12.409051895141602,4.685433864593506,24.73805809020996,8.059111595153809,0.9357680082321167,20.368467330932617,12.43529224395752,14.818327903747559,27.32521629333496,14.462336540222168,0
299,0.3705790042877197,0.04224200174212456,1070.034755,795.676996,1802.415438,0.089775,-374.4386901855469,134.9553985595703,12.610122680664062,13.285411834716797,11.373492240905762,-11.03846263885498,0.7830880284309387,3.167818069458008,3.064079999923706,18.25843620300293,12.639144897460938,10.886823654174805,25.925724029541016,20.461650848388672,16.758033752441406,25.934667587280273,18.318674087524414,15.162424087524414,23.799070358276367,18.093124389648438,0
300,0.30221399664878845,3.899999865097925e-05,1103.778236,1022.652039,2388.353468,0.067326,-901.4913940429688,167.31382751464844,12.779319763183594,44.07355499267578,58.93104553222656,28.120515823364258,49.283241271972656,51.620201110839844,34.48098373413086,50.6583251953125,49.43095779418945,37.88901901245117,48.8816032409668,43.96849060058594,35.11770248413086,42.720088958740234,36.694679260253906,32.180458068847656,40.59652328491211,36.75086212158203,0
301,0.28349998593330383,0.09665600210428238,1147.706147,840.321937,2026.711172,0.078157,-310.9537048339844,117.7248306274414,-12.131495475769043,40.03897476196289,46.49203109741211,-7.1990132331848145,5.980433940887451,12.422980308532715,-5.134511947631836,8.477760314941406,11.37629222869873,2.9514129161834717,11.781550407409668,11.784673690795898,9.925505638122559,13.425264358520508,6.720399856567383,10.345460891723633,17.54408836364746,8.427094459533691,0
302,0.3245069980621338,0.007335999980568886,904.365616,803.15609,1782.799592,0.054351,-548.9929809570312,84.29070281982422,30.31076431274414,33.7723274230957,40.1057243347168,28.52202796936035,27.08244514465332,28.597532272338867,27.17094612121582,27.198463439941406,22.38709259033203,20.9837646484375,25.500837326049805,22.802265167236328,20.032981872558594,22.62088394165039,20.830263137817383,20.635059356689453,24.362567901611328,21.786327362060547,0
303,0.43189099431037903,0.022506000474095345,1439.474107,799.525218,2255.980803,0.134286,-472.1145935058594,103.47159576416016,-8.108081817626953,10.31646728515625,27.406166076660156,13.101629257202148,16.1325626373291,9.796157836914062,15.602810859680176,37.63432693481445,28.683622360229492,20.729373931884766,30.85651397705078,23.73552131652832,21.88447380065918,29.87818717956543,20.512279510498047,19.75284767150879,28.45197105407715,22.27611541748047,0
304,0.36041900515556335,0.11408799886703491,1344.633149,759.884667,2113.113785,0.108917,-291.8863830566406,155.23704528808594,-55.21424865722656,-0.10950200259685516,48.044071197509766,3.8113338947296143,3.3288071155548096,4.185604095458984,-6.057697772979736,15.273585319519043,19.51311492919922,11.98694133758545,19.769643783569336,13.2542085647583,10.573389053344727,19.63739776611328,10.101021766662598,4.056754112243652,8.520206451416016,5.974679946899414,0
305,0.38756000995635986,0.0634320005774498,1120.75515,897.193119,2127.248495,0.078592,-384.8240051269531,97.51759338378906,3.603653907775879,26.122377395629883,24.80661392211914,4.911786079406738,22.40778160095215,13.227060317993164,1.276360034942627,21.297725677490234,18.28915023803711,8.867088317871094,19.8249568939209,16.828264236450195,13.766592025756836,21.844642639160156,17.220624923706055,15.86255168914795,20.928316116333008,16.220849990844727,1
306,0.5554879903793335,0.003969000186771154,1560.194005,1054.400035,2851.87375,0.155763,-558.8635864257812,73.4862060546875,7.629792213439941,30.18231201171875,40.48393630981445,26.624727249145508,32.92927932739258,29.565744400024414,22.834470748901367,28.605562210083008,23.191322326660156,22.729278564453125,32.27373504638672,25.197214126586914,22.290788650512695,31.859981536865234,27.77951431274414,24.027130126953125,29.61098289489746,27.561676025390625,1
307,0.4932290017604828,0.03551099821925163,1018.425443,916.278337,2044.494429,0.070181,-414.64166259765625,95.97618103027344,11.803260803222656,28.265840530395508,34.85717010498047,13.989775657653809,19.07573890686035,17.956214904785156,10.91976547241211,19.050806045532227,17.131732940673828,14.286567687988281,21.294103622436523,15.793791770935059,12.24952507019043,19.747159957885742,16.856597900390625,13.689562797546387,17.2241153717041,14.473747253417969,1
308,0.4770829975605011,0.036146000027656555,763.604208,688.715219,1471.711614,0.043843,-382.4508056640625,125.66175079345703,17.702735900878906,10.0933837890625,29.714452743530273,17.742460250854492,11.368204116821289,16.704940795898438,17.15582275390625,16.08804702758789,14.246159553527832,13.171388626098633,12.812470436096191,8.875948905944824,9.124513626098633,14.486371040344238,14.152425765991211,11.278738975524902,10.978745460510254,11.0922212600708,1
309,0.38332998752593994,0.0021550001110881567,1233.853844,697.654789,2005.689277,0.104597,-609.5220947265625,69.79769897460938,18.854524612426758,29.46851348876953,38.12759017944336,29.684751510620117,33.15331268310547,30.984214782714844,24.99409294128418,30.81751823425293,31.586830139160156,27.94912338256836,31.216459274291992,31.110383987426758,28.866762161254883,30.61066436767578,30.472835540771484,30.94823455810547,31.920942306518555,28.95764923095703,0
310,0.5720040202140808,0.0051299999468028545,1194.195251,998.246112,2417.635302,0.093393,-510.7701110839844,137.4906463623047,9.220343589782715,37.385276794433594,42.11558151245117,7.200342178344727,20.33922004699707,19.797842025756836,8.9795560836792,25.62331199645996,20.869205474853516,12.266594886779785,27.181854248046875,22.856571197509766,15.072845458984375,24.650989532470703,20.278453826904297,16.206541061401367,23.86151885986328,19.373390197753906,1
311,0.43551400303840637,0.04570699855685234,1087.98219,744.72308,1882.854096,0.069882,-418.011474609375,76.4288558959961,12.771870613098145,23.814796447753906,24.55193328857422,13.300355911254883,23.462682723999023,18.078231811523438,10.779891967773438,22.800413131713867,21.886579513549805,15.819470405578613,20.232223510742188,18.375757217407227,18.772911071777344,23.43973159790039,18.22084617614746,16.80983543395996,20.592065811157227,17.873031616210938,0
312,0.22513799369335175,0.027519000694155693,987.166093,612.659632,1674.058871,0.070155,-454.5575256347656,102.35952758789062,-5.930370807647705,30.19724464416504,31.63257598876953,2.835249900817871,21.60096549987793,14.861278533935547,3.0664899349212646,24.3964786529541,21.353321075439453,15.689007759094238,29.01629638671875,20.735563278198242,17.83331871032715,30.1332950592041,22.85572624206543,21.312952041625977,29.466489791870117,21.142122268676758,0
313,0.3728100061416626,0.019013000652194023,1440.288389,924.728949,2467.542662,0.122454,-404.70208740234375,104.93559265136719,-9.361655235290527,19.14361000061035,31.573612213134766,-0.329694002866745,7.37074613571167,17.534990310668945,16.437114715576172,24.4744815826416,20.03335952758789,17.126867294311523,21.690969467163086,12.870919227600098,13.650424003601074,22.81015396118164,16.8612003326416,19.228229522705078,27.70264434814453,20.94852638244629,0
314,0.4729579985141754,0.029558999463915825,593.296107,657.850436,1022.250366,0.034502,-413.80499267578125,161.5072479248047,35.57666778564453,27.05710792541504,22.658456802368164,1.5239360332489014,8.126429557800293,4.365975856781006,4.355155944824219,19.61494255065918,8.453764915466309,3.4882659912109375,23.798418045043945,20.342119216918945,8.489826202392578,14.179673194885254,12.386505126953125,10.367219924926758,15.885648727416992,11.627640724182129,0
315,0.3530209958553314,0.05743499845266342,868.58107,685.173477,1484.650711,0.065071,-370.28509521484375,120.42330169677734,19.275157928466797,11.066679000854492,12.972890853881836,1.0870219469070435,13.58525276184082,17.07305145263672,6.2878007888793945,11.375601768493652,17.773788452148438,17.63751983642578,19.079015731811523,15.94823932647705,14.692944526672363,17.478235244750977,14.471735954284668,13.455463409423828,15.078261375427246,11.523134231567383,1
316,0.4430939853191376,0.05516999959945679,897.37244,823.303564,1790.220576,0.054228,-328.7151794433594,218.5836944580078,-38.26946258544922,2.6971518993377686,43.49664306640625,-11.856372833251953,-5.61491584777832,8.178071022033691,-2.3188159465789795,17.21857261657715,16.99231719970703,2.076759099960327,18.502365112304688,17.66189193725586,1.1460239887237549,10.99406623840332,12.547839164733887,-0.5759080052375793,4.9200520515441895,12.33525562286377,1
317,0.1717420071363449,0.023489000275731087,567.829081,346.290422,971.851627,0.040075,-496.108154296875,64.86421966552734,9.641130447387695,26.638700485229492,30.899568557739258,18.823894500732422,26.46532440185547,24.23273277282715,20.918426513671875,29.257572174072266,23.968446731567383,20.37148094177246,27.599876403808594,24.123140335083008,22.821765899658203,27.731176376342773,23.1668643951416,23.007234573364258,27.781850814819336,23.79475975036621,0
318,0.5212939977645874,9.7999996796716e-05,1939.486775,1030.171415,3107.123221,0.264936,-911.84375,133.82565307617188,-7.289979934692383,67.04354095458984,72.54948425292969,22.15205955505371,53.08216094970703,51.22222900390625,29.97226905822754,51.76648712158203,40.44514083862305,30.246746063232422,54.20292282104492,42.92780303955078,33.704429626464844,52.51244354248047,44.77357482910156,40.47114944458008,53.08622360229492,45.14944839477539,0
319,0.5613499879837036,0.0002530000056140125,1134.302712,879.854948,2097.967314,0.081365,-730.0670166015625,260.0989685058594,-50.06105422973633,33.299625396728516,72.90946197509766,9.207193374633789,48.09962463378906,45.48457717895508,6.497117042541504,33.56855010986328,23.644752502441406,2.843169927597046,30.482568740844727,24.735429763793945,17.096050262451172,40.11831283569336,32.309017181396484,29.498029708862305,43.09602355957031,27.139516830444336,0
320,0.22565199434757233,1.8999999156221747e-05,708.116259,341.690668,1105.362528,0.049745,-1044.9036865234375,70.90666198730469,43.39665603637695,56.09677505493164,59.7236213684082,50.60006332397461,54.48038101196289,55.8791618347168,52.85704040527344,55.645729064941406,54.52364730834961,52.70162582397461,55.809349060058594,54.8657341003418,53.404022216796875,55.40555953979492,54.58713150024414,54.05498123168945,55.37898254394531,54.58643341064453,1
321,0.3607339859008789,0.04680899903178215,1478.424685,980.43039,2671.870839,0.115632,-391.9438171386719,87.74797058105469,-8.887985229492188,24.81552505493164,32.866573333740234,7.974417209625244,21.912328720092773,18.08114242553711,6.857141971588135,21.820817947387695,17.549348831176758,10.973284721374512,22.85065460205078,16.32333755493164,12.165412902832031,23.647499084472656,17.857454299926758,14.797869682312012,23.984844207763672,18.606178283691406,0
322,0.24386300146579742,0.03185899928212166,991.268654,730.030695,1696.323478,0.073272,-458.6613464355469,141.32192993164062,7.219873905181885,13.109301567077637,28.672714233398438,5.826455116271973,10.399947166442871,22.869373321533203,23.963172912597656,20.265735626220703,8.942597389221191,13.485913276672363,24.276592254638672,16.30628204345703,17.966718673706055,25.752565383911133,16.622432708740234,18.89572525024414,26.43880271911621,16.325185775756836,0
323,0.454928994178772,0.11338099837303162,1073.316156,743.44383,1824.144707,0.077765,-263.7963562011719,203.6825408935547,-55.09181594848633,-11.362565040588379,44.60137939453125,1.045456051826477,-0.6939899921417236,2.2707600593566895,-9.412802696228027,11.47866439819336,11.863829612731934,-5.729660987854004,8.052367210388184,15.366605758666992,3.5163259506225586,4.475783824920654,11.392460823059082,14.327913284301758,10.805583953857422,3.207564115524292,1
324,0.34510499238967896,0.012706000357866287,1014.889425,873.229503,2008.250514,0.063882,-471.2526550292969,147.4906005859375,18.14777374267578,31.21454620361328,34.59940719604492,0.5281869769096375,14.614412307739258,25.70044708251953,11.532909393310547,15.716591835021973,17.3679141998291,11.888544082641602,19.24061393737793,18.910598754882812,14.025731086730957,19.36369514465332,18.76898765563965,16.193317413330078,19.309036254882812,16.639263153076172,0
325,0.41780000925064087,0.03166799992322922,796.887347,734.050571,1422.124344,0.049028,-408.8238220214844,90.75862121582031,39.82978057861328,25.137968063354492,16.635589599609375,10.900932312011719,19.036670684814453,18.230640411376953,10.829691886901855,13.77818775177002,16.321775436401367,16.505624771118164,19.763935089111328,17.313180923461914,12.813785552978516,14.250994682312012,14.972322463989258,14.986064910888672,17.89286994934082,18.86519432067871,1
326,0.5311470031738281,0.028116000816226006,1437.711826,1029.407743,2658.800468,0.121776,-450.6136779785156,85.1897964477539,2.570349931716919,11.870624542236328,20.532901763916016,18.214784622192383,28.78460693359375,18.986404418945312,18.07184410095215,32.712093353271484,20.02129364013672,12.96914005279541,26.637065887451172,22.304378509521484,18.023263931274414,24.80794334411621,20.024673461914062,20.009546279907227,26.61888313293457,22.26405906677246,1
327,0.3949179947376251,0.07795900106430054,1045.114248,881.500291,2014.287339,0.070767,-340.68682861328125,144.36058044433594,1.4173539876937866,24.82364845275879,28.754621505737305,-3.302670955657959,13.643498420715332,9.405346870422363,-7.154006004333496,10.910962104797363,12.661662101745605,7.167664051055908,19.168678283691406,15.250636100769043,11.712018013000488,18.044713973999023,8.774824142456055,6.3148040771484375,12.790665626525879,5.941829204559326,1
328,0.42028099298477173,0.11789999902248383,1503.23482,964.600765,2689.17531,0.124343,-291.322509765625,113.31448364257812,-33.133216857910156,8.28471565246582,18.7237606048584,-12.939608573913574,8.751416206359863,6.871399879455566,1.4192160367965698,27.86005401611328,18.17693328857422,7.320357799530029,24.58405876159668,15.585888862609863,9.306628227233887,20.5585880279541,9.813794136047363,8.840347290039062,22.471118927001953,15.512587547302246,1
329,0.4081670045852661,0.020085999742150307,1564.151128,821.174939,2474.940026,0.128994,-465.02386474609375,164.20138549804688,-65.64266204833984,9.218252182006836,44.50492477416992,-9.174854278564453,21.832870483398438,30.81529998779297,2.393676996231079,20.367597579956055,24.32759666442871,16.96552276611328,29.439495086669922,19.841352462768555,17.967477798461914,34.24128723144531,24.066932678222656,21.36817741394043,33.2713737487793,25.018108367919922,0
330,0.30932000279426575,0.010034999810159206,1419.320559,786.548297,2289.306062,0.108233,-523.254638671875,60.521453857421875,3.320892095565796,33.27046203613281,31.62462043762207,10.361883163452148,26.268861770629883,24.512475967407227,15.301877975463867,30.80532455444336,29.747074127197266,22.387676239013672,32.352134704589844,30.489452362060547,25.980388641357422,32.657615661621094,28.959014892578125,25.492656707763672,30.767045974731445,28.433687210083008,0
331,0.19257999956607819,5.8000001445179805e-05,874.613006,417.695442,1334.517256,0.044011,-955.47119140625,75.415283203125,35.32160949707031,54.34952163696289,54.804931640625,42.09675598144531,52.777587890625,51.97265625,44.940673828125,52.331565856933594,50.54417037963867,45.736122131347656,50.63654327392578,49.186126708984375,47.71455383300781,51.296878814697266,48.577449798583984,48.28620910644531,51.26276779174805,48.21987533569336,0
332,0.5158079862594604,0.06202799826860428,1449.137339,938.351276,2518.421899,0.114206,-367.2659606933594,118.762451171875,-37.88774108886719,23.7666015625,40.840885162353516,-9.183323860168457,13.991022109985352,26.6579532623291,10.785837173461914,22.594451904296875,17.215118408203125,8.33254623413086,22.00053596496582,15.886931419372559,11.058984756469727,22.784563064575195,15.674112319946289,11.361274719238281,19.089815139770508,13.53396224975586,0
333,0.3205389976501465,0.010085999965667725,1164.705148,945.617883,2253.648902,0.082494,-494.4895935058594,135.7298583984375,8.467262268066406,45.507198333740234,49.15884017944336,3.6701700687408447,20.53127670288086,29.323633193969727,10.657835006713867,20.912979125976562,22.903270721435547,10.180326461791992,15.96325969696045,18.523578643798828,15.693117141723633,19.466014862060547,16.944530487060547,16.62775993347168,19.569530487060547,14.659138679504395,0
334,0.13589400053024292,0.006031999830156565,328.868173,202.574273,507.680814,0.022604,-538.9642333984375,52.33612060546875,28.029985427856445,23.73399543762207,25.85235023498535,26.604684829711914,28.453155517578125,26.10086441040039,23.68326187133789,26.71401023864746,28.061214447021484,26.40414047241211,26.35586166381836,26.849098205566406,27.840221405029297,29.306961059570312,28.858564376831055,27.99458122253418,27.928903579711914,27.85626983642578,1
335,0.34595999121665955,0.08086899667978287,1251.737005,911.327537,2265.218716,0.093258,-342.2274475097656,97.62584686279297,4.407340049743652,22.99333953857422,14.2609281539917,-9.199873924255371,17.79703140258789,17.076467514038086,-3.6770060062408447,8.900309562683105,11.544245719909668,5.892672061920166,18.22846794128418,17.570642471313477,12.07396411895752,21.273235321044922,22.867633819580078,20.569774627685547,22.87403106689453,19.14842414855957,0
336,0.3932130038738251,0.03481899946928024,1336.672424,1001.006633,2576.003537,0.110017,-442.1845397949219,126.65830993652344,-7.745242118835449,21.772430419921875,25.100404739379883,5.589443206787109,33.57040023803711,19.886213302612305,0.6253659725189209,26.504329681396484,25.333534240722656,16.440692901611328,27.749391555786133,16.6202449798584,11.401508331298828,22.875598907470703,16.207534790039062,16.816301345825195,22.996898651123047,13.781185150146484,0
337,0.21928900480270386,0.02254899963736534,534.557606,400.157891,959.826539,0.033861,-448.4245910644531,61.53943634033203,19.200273513793945,24.804834365844727,29.567583084106445,20.445602416992188,21.39606285095215,21.201997756958008,18.423603057861328,21.544097900390625,20.123218536376953,18.312089920043945,22.781858444213867,22.486705780029297,19.968835830688477,21.683208465576172,21.105571746826172,20.168621063232422,21.94520378112793,21.725772857666016,0
338,0.447613000869751,0.030186999589204788,1531.345638,940.654263,2701.447998,0.136562,-450.3367919921875,111.52740478515625,-19.822786331176758,19.845279693603516,36.54963684082031,9.332182884216309,24.6721134185791,21.898897171020508,14.903916358947754,34.5432014465332,20.6898193359375,5.707925796508789,27.09543228149414,27.0064697265625,12.652210235595703,18.667734146118164,21.88800621032715,20.898969650268555,22.293027877807617,19.987398147583008,0
339,0.390610009431839,0.05546199902892113,1341.519759,890.837938,2440.153621,0.105587,-343.6097717285156,123.07267761230469,-24.568891525268555,15.0894775390625,30.67948341369629,-2.9280600547790527,14.899709701538086,15.422887802124023,0.8839550018310547,15.145685195922852,8.895359992980957,2.198862075805664,20.46156120300293,17.210914611816406,11.529219627380371,21.232885360717773,14.757448196411133,14.92747974395752,26.6878604888916,18.011259078979492,1
340,0.4855639934539795,0.06289099901914597,1396.157291,917.617926,2469.508934,0.118384,-376.7693176269531,83.39408111572266,-13.177059173583984,19.55107879638672,34.144012451171875,10.071939468383789,15.988344192504883,12.515710830688477,5.6795759201049805,18.56336784362793,14.087040901184082,9.450681686401367,21.271766662597656,18.613113403320312,17.499540328979492,25.92369842529297,19.78748893737793,18.27518081665039,25.53920555114746,19.59052848815918,0
341,0.4426630139350891,0.06233099848031998,1409.882514,903.528065,2500.068216,0.101486,-328.9078063964844,173.78561401367188,-81.67548370361328,-0.5605379939079285,53.36863327026367,-9.607566833496094,10.568733215332031,19.66762924194336,-15.387479782104492,12.82220458984375,26.090591430664062,-2.6054439544677734,12.546674728393555,25.52683448791504,11.178893089294434,21.515121459960938,23.18572425842285,7.871440887451172,18.060680389404297,22.555566787719727,1
342,0.42436400055885315,0.014763999730348587,1261.036694,866.085367,2300.650082,0.10667,-480.4287414550781,63.533477783203125,10.646624565124512,19.400379180908203,26.392154693603516,22.093297958374023,28.96803855895996,24.25521469116211,19.550289154052734,28.441965103149414,26.59560203552246,21.53630256652832,24.888229370117188,22.119609832763672,20.621437072753906,24.766435623168945,22.87465476989746,23.245969772338867,26.744260787963867,23.754817962646484,0
343,0.5273190140724182,0.04991000145673752,1176.507784,969.32281,2288.423797,0.084118,-343.5317687988281,118.97946166992188,-4.432526111602783,24.030441284179688,29.086467742919922,-1.1888359785079956,15.722579956054688,15.113162994384766,6.088212966918945,27.37581443786621,21.683502197265625,5.544583797454834,17.30447769165039,15.467076301574707,5.616907119750977,11.562212944030762,9.658807754516602,6.08873176574707,10.494528770446777,9.3361234664917,0
344,0.18594299256801605,0.027347000315785408,800.808531,453.826047,1313.562389,0.054048,-466.09991455078125,81.53565979003906,-6.528072834014893,22.40203094482422,29.183252334594727,9.77689266204834,27.113874435424805,25.012704849243164,11.252767562866211,22.868274688720703,24.03659439086914,21.63741683959961,30.40241050720215,25.131872177124023,20.864227294921875,26.178770065307617,22.638553619384766,23.27994155883789,27.0775203704834,22.235254287719727,0
345,0.12464500218629837,0.02186400070786476,482.281667,290.553327,750.507245,0.02946,-466.5547180175781,59.2613639831543,18.047086715698242,19.81064224243164,23.2147274017334,21.833913803100586,26.986169815063477,22.399490356445312,19.080154418945312,24.20264434814453,20.922313690185547,19.042434692382812,24.276744842529297,22.8332576751709,22.00739288330078,24.974018096923828,22.902681350708008,23.531299591064453,26.690561294555664,24.537799835205078,0
346,0.41687101125717163,0.03727699816226959,1335.223849,921.579811,2367.241548,0.119228,-437.4704895019531,73.93571472167969,9.479864120483398,28.128664016723633,29.731969833374023,11.954439163208008,21.989337921142578,20.770614624023438,13.313854217529297,23.74268913269043,23.085567474365234,17.605558395385742,22.759052276611328,20.679397583007812,19.197771072387695,22.98832893371582,18.16079330444336,17.20330238342285,22.430185317993164,20.31338882446289,0
347,0.38691800832748413,0.023215999826788902,1132.768372,738.555703,1903.478115,0.104238,-443.4829406738281,89.98992156982422,10.811450004577637,21.071130752563477,29.19766616821289,14.410874366760254,20.224897384643555,19.842391967773438,12.562895774841309,20.42578887939453,21.706676483154297,17.26784324645996,21.044721603393555,19.699398040771484,17.62002944946289,22.377256393432617,22.48900032043457,20.749813079833984,21.373188018798828,20.61800193786621,0
348,0.4864870011806488,0.060350000858306885,1195.62707,935.745545,2287.650186,0.097588,-354.9302978515625,109.33424377441406,-4.366133213043213,21.905893325805664,36.665279388427734,8.93079662322998,13.139548301696777,13.623489379882812,5.572013854980469,12.901208877563477,10.701020240783691,10.41047191619873,18.018239974975586,10.567550659179688,10.871395111083984,21.215011596679688,15.192171096801758,12.413022994995117,16.806976318359375,11.028114318847656,0
349,0.4921939969062805,0.0364999994635582,1541.846538,990.494253,2686.003719,0.13344,-416.4938659667969,109.97695922851562,-16.803539276123047,33.683433532714844,35.10582733154297,-6.398682117462158,18.554603576660156,21.061216354370117,5.971831798553467,21.84764862060547,18.468944549560547,13.606287956237793,22.63198471069336,13.630632400512695,17.610191345214844,27.508773803710938,14.071298599243164,18.48603057861328,29.601646423339844,17.878755569458008,0
350,0.43432700634002686,0.05217299982905388,861.418379,759.367599,1655.945542,0.05329,-365.9029541015625,187.03500366210938,-6.687074184417725,6.655109882354736,27.401824951171875,-25.54361915588379,-18.27522850036621,17.194311141967773,14.533772468566895,18.772436141967773,17.887453079223633,-0.34971100091934204,14.559717178344727,30.11803436279297,5.429625988006592,-0.5588799715042114,21.852855682373047,21.69194984436035,14.53342342376709,19.651966094970703,0
351,0.43702301383018494,0.025018999353051186,1317.329349,991.506859,2546.391637,0.154706,-446.6153259277344,49.84066390991211,13.507240295410156,24.217559814453125,27.180320739746094,18.12705421447754,22.503929138183594,21.179367065429688,17.14539337158203,23.170055389404297,23.58709716796875,21.17608070373535,24.194406509399414,23.54998016357422,23.192413330078125,24.943214416503906,21.91708755493164,21.64735984802246,24.029081344604492,21.50699234008789,1
352,0.47690799832344055,0.05166099965572357,1077.940415,884.786916,1927.667194,0.079997,-437.3382568359375,105.9351806640625,6.2722320556640625,30.01828956604004,33.45907211303711,7.885900020599365,23.779930114746094,23.924585342407227,8.805420875549316,18.369646072387695,17.453845977783203,12.637239456176758,23.232324600219727,20.115339279174805,16.975017547607422,24.636186599731445,15.811956405639648,10.19127368927002,20.212556838989258,17.622209548950195,0
353,0.41077500581741333,0.08629699796438217,1343.783996,989.111947,2532.815269,0.098369,-287.1228332519531,128.3914337158203,-27.639366149902344,20.269363403320312,31.040882110595703,-1.4739140272140503,25.870220184326172,12.744365692138672,-12.753840446472168,16.589763641357422,18.314241409301758,3.793365955352783,16.283245086669922,10.678894996643066,6.86459493637085,18.877756118774414,7.223802089691162,0.39775800704956055,8.855022430419922,2.795262098312378,1
354,0.5020779967308044,0.05862300097942352,1098.46109,970.556221,2205.389045,0.072046,-408.6915588378906,112.91596984863281,4.7574238777160645,34.931243896484375,34.85811996459961,3.506221055984497,20.253910064697266,19.006332397460938,8.40296459197998,23.9970703125,15.86671257019043,3.849220037460327,18.18532943725586,19.569541931152344,13.600332260131836,16.10231590270996,12.803069114685059,15.237992286682129,18.88652992248535,11.961297988891602,1
355,0.2914769947528839,0.0008759999764151871,1074.248448,920.533248,2144.051894,0.070974,-649.9165649414062,173.1179656982422,7.115695953369141,39.09903335571289,44.91899108886719,7.021544933319092,29.192590713500977,28.580846786499023,14.252986907958984,34.53937911987305,28.681699752807617,22.081832885742188,43.41123580932617,34.61481475830078,19.15338706970215,25.680049896240234,19.995607376098633,20.1964111328125,31.68374252319336,26.578723907470703,0
356,0.0961180031299591,0.018525000661611557,302.066707,213.501634,531.569061,0.021613,-508.3695983886719,62.214439392089844,17.430648803710938,29.81175994873047,30.402597427368164,20.271345138549805,28.168001174926758,24.017038345336914,17.534692764282227,26.83003044128418,26.645965576171875,21.86800193786621,25.932302474975586,25.66946792602539,24.981050491333008,26.910425186157227,23.700292587280273,24.003517150878906,27.013269424438477,24.964832305908203,1
357,0.6100149750709534,0.00014600000577047467,1413.81315,1104.232668,2837.112977,0.114873,-789.5355224609375,159.02572631835938,0.1425659954547882,49.462791442871094,59.50990676879883,19.461715698242188,47.39613342285156,45.896366119384766,22.238733291625977,40.91910934448242,36.14802551269531,24.139806747436523,41.23667907714844,35.16657257080078,27.645484924316406,40.982784271240234,34.04204177856445,30.39105224609375,41.40620422363281,34.323814392089844,0
358,0.5178890228271484,0.02175300009548664,1104.568052,947.105783,2206.651381,0.067815,-476.095703125,72.65093231201172,11.768360137939453,31.444068908691406,38.89158248901367,19.184194564819336,22.115312576293945,24.487213134765625,20.277421951293945,26.307050704956055,24.768665313720703,19.47418975830078,22.12450408935547,20.015769958496094,18.72489356994629,22.590553283691406,20.02897834777832,18.9917049407959,22.38292121887207,19.867389678955078,1
359,0.5765830278396606,0.03542700037360191,926.295691,949.748731,2027.206644,0.055539,-419.677978515625,172.52377319335938,-6.804182052612305,35.51853942871094,34.692596435546875,-6.238292217254639,25.484825134277344,15.81280517578125,-3.0153350830078125,28.093095779418945,14.952876091003418,-3.4916579723358154,22.113685607910156,17.642637252807617,7.483575820922852,22.13843536376953,12.80383014678955,4.440482139587402,14.73733139038086,10.788934707641602,0
360,0.5324220061302185,0.02717299945652485,1200.622291,1063.764331,2569.377937,0.083718,-383.8251647949219,91.13191986083984,18.053361892700195,30.771780014038086,30.823976516723633,13.90986442565918,24.320070266723633,21.322134017944336,11.804276466369629,20.07199478149414,15.254593849182129,7.552199840545654,14.468526840209961,12.042396545410156,8.424514770507812,13.914863586425781,11.946889877319336,11.123954772949219,14.902532577514648,11.985315322875977,1
361,0.3176339864730835,0.003639000002294779,1243.734114,975.285078,2366.113051,0.092761,-521.7789916992188,196.54129028320312,-30.928667068481445,37.23163604736328,51.60308837890625,-2.503338098526001,33.12721633911133,28.582700729370117,4.146739959716797,29.422382354736328,10.449056625366211,-2.6552000045776367,29.830163955688477,15.377828598022461,2.188204050064087,27.475889205932617,20.802242279052734,15.644862174987793,31.508167266845703,23.934703826904297,0
